opening_gross,screens,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
18685137.0,3323.0,65000000,154362963,2015.0,1.85,105.0,11943,50100000.0,6.6
21589295.0,3125.0,72500000,109362966,2008.0,2.35,112.0,13827,70000000.0,5.6
19497324.0,2127.0,21000000,38017873,2010.0,1.85,133.0,6035,,6.0
13041685.0,2829.0,50000000,46112640,1999.0,2.35,137.0,25469,50000000.0,6.5
372012.0,23.0,12000000,5549923,2006.0,1.85,86.0,3535,12000000.0,6.3
17725330.0,2798.0,30000000,105173042,2008.0,1.85,118.0,16758,30000000.0,7.2
2817719.0,1857.0,27000000,5204007,2001.0,2.35,93.0,1044,28000000.0,6.3
21176925.0,2533.0,30000000,92494381,2005.0,2.35,109.0,2740,45000000.0,6.9
31069826.0,3310.0,80000000,168311558,2008.0,1.85,88.0,9913,80000000.0,5.6
4208655.0,1497.0,11000000,19947280,2001.0,1.85,100.0,12237,11000000.0,7.3
11412213.0,3005.0,39000000,81150788,2012.0,1.85,87.0,4774,39000000.0,7.0
22203007.0,2954.0,26000000,160822438,2003.0,1.85,97.0,3984,26000000.0,6.1
7098459.0,2271.0,15000000,14249005,2001.0,1.85,87.0,2689,15000000.0,4.5
36428066.0,3014.0,25000000,114576403,2003.0,2.35,97.0,4692,30000000.0,5.8
15805237.0,3736.0,55000000,110387072,2013.0,1.85,91.0,3104,55000000.0,5.9
7772000.0,,50000000,20886891,2016.0,1.85,139.0,12786,50000000.0,6.7
9405582.0,,21000000,43632609,2007.0,1.85,123.0,3994,21000000.0,7.5
9025584.0,2621.0,31000000,68079671,2000.0,2.35,118.0,4045,31000000.0,7.3
205996.0,5.0,12000000,56131239,2002.0,1.85,123.0,7072,12000000.0,7.4
18622150.0,2926.0,35000000,146595891,2011.0,2.35,109.0,20956,35000000.0,6.6
10240805.0,2004.0,20000000,25728961,1996.0,1.85,108.0,23296,19000000.0,7.3
11014818.0,2305.0,35000000,68712365,2001.0,2.35,122.0,41636,35000000.0,6.8
11014818.0,2305.0,35000000,68712365,2001.0,2.35,122.0,41636,35000000.0,6.8
2715848.0,2001.0,12000000,4922166,2003.0,1.85,90.0,1445,12000000.0,2.1
8158860.0,2722.0,52000000,53139168,2010.0,2.35,92.0,488,52000000.0,6.5
67391326.0,3742.0,150000000,1274234980,2013.0,2.24,102.0,2582,150000000.0,7.6
4101017.0,3014.0,14000000,11166615,2012.0,2.35,86.0,3715,14000000.0,5.4
21530160.0,3056.0,140000000,203018919,2005.0,2.35,90.0,1997,100000000.0,6.1
510958.0,274.0,15000000,8200127,2007.0,1.85,111.0,6748,15000000.0,6.5
22657780.0,3007.0,72500000,71880305,2009.0,1.85,153.0,11852,75000000.0,6.4
28815.0,4.0,16800000,2281089,2006.0,1.85,122.0,25173,16800000.0,6.5
147187040.0,4004.0,190000000,1514019071,2015.0,2.35,140.0,79150,190000000.0,7.2
6627564.0,2997.0,35000000,39340177,2010.0,1.85,92.0,6327,35000000.0,3.8
82251953.0,3313.0,80000000,211755593,2014.0,2.35,134.0,20411,68000000.0,7.6
31706934.0,3697.0,150000000,292817841,2009.0,2.35,88.0,2217,150000000.0,5.1
11094241.0,1945.0,50000000,48169156,1997.0,2.35,125.0,15569,50000000.0,5.8
40501814.0,3719.0,140000000,375740705,2013.0,2.35,122.0,31958,130000000.0,5.8
54713046.0,4007.0,175000000,302469017,2009.0,2.35,118.0,26683,175000000.0,5.8
7012630.0,2412.0,45000000,90523726,1999.0,2.35,102.0,26998,45000000.0,7.3
11203761.0,2502.0,50000000,42002029,2009.0,1.85,95.0,29926,50000000.0,5.8
9496870.0,1504.0,97000000,183124621,2002.0,2.35,216.0,47657,100000000.0,7.5
17070347.0,3103.0,60000000,104100903,2013.0,2.35,113.0,34738,60000000.0,6.7
21727611.0,3094.0,50000000,208094550,2004.0,1.85,80.0,13430,35000000.0,5.0
4320202.0,1279.0,36000000,12532777,1997.0,2.35,106.0,1942,36000000.0,7.8
22878989.0,2506.0,55000000,174463257,1997.0,1.85,92.0,4518,55000000.0,5.4
6773870.0,2523.0,20000000,20819601,2007.0,2.35,113.0,4039,20000000.0,5.9
6637830.0,2315.0,40000000,19417182,2000.0,2.35,102.0,14463,40000000.0,5.1
33803253.0,3175.0,40000000,106511453,2015.0,1.85,107.0,12556,40000000.0,6.0
17570955.0,2697.0,40000000,91455875,2010.0,1.85,114.0,2091,,6.4
13585915.0,2468.0,30000000,33315804,2014.0,1.85,139.0,2060,30000000.0,6.9
12020807.0,1652.0,40000000,46666955,2005.0,2.35,117.0,3969,40000000.0,5.0
38683480.0,3911.0,80000000,226739416,2008.0,1.85,110.0,44798,80000000.0,6.5
5606142.0,2130.0,18000000,11813989,2013.0,2.35,90.0,676,18000000.0,4.4
22115334.0,3174.0,57000000,149217355,2011.0,2.35,96.0,16121,57000000.0,4.3
52022908.0,3619.0,120000000,229545589,2007.0,2.35,123.0,14017,110000000.0,5.2
11503423.0,2787.0,20000000,68349884,2002.0,1.85,91.0,1083,35000000.0,5.5
5012315.0,1505.0,20000000,29843245,2008.0,1.85,102.0,500,20000000.0,6.7
3804452.0,2048.0,28000000,8434601,2001.0,2.35,98.0,28867,28000000.0,4.9
168012.0,21.0,36000000,13052741,1996.0,1.85,130.0,3968,36000000.0,6.7
3753518.0,2215.0,54000000,7126002,2003.0,2.35,121.0,286,54000000.0,2.4
,,12000000,4880941,1996.0,1.85,108.0,4497,12000000.0,5.0
89472.0,7.0,12000000,43281552,2003.0,2.35,100.0,34700,,7.0
95399.0,9.0,24000000,28871190,1999.0,1.85,127.0,13433,24000000.0,7.3
34819017.0,2938.0,103000000,457683805,2000.0,2.35,171.0,6521,103000000.0,8.5
16927589.0,2222.0,30000000,42799060,2006.0,2.35,118.0,2577,,7.2
1921838.0,1007.0,33000000,27610873,2005.0,2.35,118.0,2859,10000000.0,6.8
4675246.0,1533.0,55000000,12923936,2003.0,2.35,280.0,1671,56000000.0,6.3
14123903.0,3117.0,140000000,133553464,2016.0,2.35,126.0,19769,140000000.0,5.5
6800617.0,2323.0,30000000,16910708,2004.0,2.35,102.0,23352,25000000.0,4.8
8508290.0,3030.0,32000000,43603990,2010.0,2.35,102.0,2961,32000000.0,6.3
37513109.0,3014.0,61000000,368567189,2014.0,2.35,149.0,4348,61000000.0,8.1
25336048.0,3006.0,103300000,232643008,2000.0,2.35,127.0,29069,90000000.0,6.5
13652001.0,2612.0,25000000,59183821,2007.0,1.85,101.0,2822,25000000.0,5.6
9508.0,2.0,16000000,31631,2008.0,2.35,92.0,11091,15000000.0,6.2
23618556.0,3501.0,58000000,158162788,2015.0,2.35,103.0,5497,58000000.0,6.4
23618556.0,3501.0,58000000,158162788,2015.0,2.35,103.0,5497,58000000.0,6.4
3395759.0,658.0,18000000,41300105,2001.0,2.35,131.0,3261,19800000.0,7.3
2321729.0,1525.0,14000000,12591270,2000.0,2.35,90.0,12776,24000000.0,5.9
19288438.0,2382.0,40000000,141484812,2003.0,1.85,98.0,22318,40000000.0,5.8
271720.0,6.0,25000000,274543085,2008.0,2.35,116.0,17347,33000000.0,8.2
55785112.0,3575.0,110000000,716392705,2013.0,2.35,91.0,87,100000000.0,7.8
53174303.0,3816.0,200000000,231201172,2011.0,2.35,123.0,17657,200000000.0,5.6
14309295.0,3003.0,100000000,97523020,2010.0,2.35,115.0,13761,100000000.0,6.9
14414630.0,3504.0,30000000,41457834,2006.0,2.35,125.0,15811,30000000.0,6.9
11596613.0,2624.0,53000000,50187789,2007.0,2.35,189.0,22186,53000000.0,7.6
6870397.0,1227.0,15000000,31070412,1997.0,1.85,107.0,2044,15000000.0,7.4
41508572.0,3491.0,80000000,247023808,2013.0,1.85,101.0,39269,80000000.0,5.4
40506562.0,3534.0,75000000,272223430,2010.0,1.85,102.0,28497,80000000.0,6.0
7310000.0,2838.0,40000000,69807260,2013.0,1.85,113.0,36009,40000000.0,6.4
94320883.0,4080.0,170000000,771172112,2014.0,2.35,121.0,32438,170000000.0,8.1
20671446.0,3147.0,35000000,102115888,2005.0,1.85,105.0,2689,35000000.0,5.9
6307691.0,2546.0,112000000,232017848,2010.0,2.35,85.0,1173,112000000.0,4.9
11355225.0,2232.0,22000000,63504795,2016.0,1.85,106.0,38494,22000000.0,6.4
27476745.0,3121.0,75000000,202871849,2007.0,2.35,117.0,1673,75000000.0,6.7
7820536.0,2113.0,25000000,19233280,2002.0,1.85,98.0,1855,13000000.0,4.6
13535374.0,2950.0,68000000,87173475,2011.0,2.35,111.0,3393,36000000.0,5.9
12292121.0,1954.0,15000000,37659652,2002.0,2.35,94.0,5440,15000000.0,4.1
62603879.0,3965.0,150000000,624234272,2008.0,2.35,102.0,21584,150000000.0,6.4
13567978.0,,40000000,51867723,2000.0,1.85,94.0,1238,60000000.0,4.7
32324487.0,3118.0,30000000,169173206,2009.0,1.85,102.0,4516,30000000.0,4.2
13051650.0,3003.0,50000000,80583311,2007.0,2.35,131.0,1344,50000000.0,6.2
19690956.0,3372.0,50000000,214949716,2013.0,2.35,98.0,11946,50000000.0,6.1
6608244.0,,47000000,37923818,2006.0,1.85,75.0,6863,47000000.0,4.5
21237068.0,3606.0,135000000,157956466,2011.0,2.35,100.0,62644,135000000.0,5.9
8009024.0,2107.0,70000000,19870567,1998.0,2.35,97.0,13628,70000000.0,5.8
9386342.0,2137.0,21000000,43728560,2001.0,1.85,106.0,18630,21000000.0,6.3
14908404.0,2510.0,12000000,43353117,2008.0,1.85,102.0,4065,12000000.0,6.6
9580000.0,1826.0,13000000,26570048,1996.0,1.85,100.0,2486,13000000.0,5.9
88357488.0,3682.0,100000000,878979634,2002.0,2.35,174.0,35672,100000000.0,7.4
,,125000000,1341511219,2011.0,,,11036,,7.5
,,125000000,960283305,2010.0,,,14719,,6.4
102335066.0,3858.0,150000000,896911078,2005.0,2.35,157.0,53413,150000000.0,7.6
77835727.0,4325.0,250000000,935083686,2009.0,2.35,153.0,58753,250000000.0,7.5
77108414.0,4.0,150000000,942943935,2007.0,2.35,138.0,33433,150000000.0,7.5
93687367.0,3855.0,130000000,796688549,2004.0,2.35,142.0,33284,130000000.0,7.8
90294621.0,3672.0,125000000,974755371,2001.0,2.35,159.0,13191,125000000.0,7.5
8907413.0,2459.0,70000000,33076815,2002.0,2.35,125.0,15916,60000000.0,6.3
8425370.0,2439.0,23000000,36374700,2011.0,2.35,93.0,31187,23000000.0,5.8
7610663.0,1319.0,25000000,22411948,1998.0,1.85,136.0,37315,25000000.0,6.9
27785487.0,3175.0,40000000,181053657,2009.0,2.35,129.0,318,40000000.0,6.4
13503484.0,2151.0,35200000,38283765,2003.0,1.85,95.0,4537,35200000.0,5.4
4804595.0,2338.0,14000000,10397365,2001.0,2.35,86.0,2165,14000000.0,5.4
11801323.0,2750.0,38000000,57753825,2001.0,2.35,123.0,2912,35000000.0,6.2
9021494.0,1751.0,31000000,30885781,2001.0,2.35,101.0,13811,31000000.0,6.9
22522221.0,2417.0,12000000,100919111,2014.0,2.35,99.0,663,12000000.0,5.8
34539115.0,3204.0,82500000,160388063,2008.0,1.85,120.0,3632,85000000.0,7.0
12709221.0,3521.0,50000000,144110682,2005.0,1.85,101.0,2177,50000000.0,4.7
11816596.0,3014.0,42000000,73239258,2012.0,1.85,105.0,6727,42000000.0,6.5
4510705.0,1714.0,15000000,10845127,2000.0,1.85,96.0,3142,15000000.0,5.1
220322.0,6.0,50000000,105246941,2010.0,2.35,129.0,14344,50000000.0,6.5
260382.0,6.0,23000000,48783090,2013.0,1.85,126.0,19359,23000000.0,8.0
18829435.0,3063.0,78000000,107336658,2004.0,2.35,136.0,36925,100000000.0,6.7
21959233.0,3005.0,25000000,123696741,2005.0,2.35,101.0,23328,30000000.0,5.9
14005550.0,2717.0,42000000,63781100,2002.0,2.35,115.0,15571,42000000.0,6.3
6429107.0,1183.0,20000000,47881663,2000.0,1.85,113.0,3141,20000000.0,7.6
42030184.0,3623.0,11000000,274392880,2008.0,1.85,112.0,3507,11000000.0,4.5
6223330.0,1543.0,15000000,12801190,2000.0,2.35,101.0,2764,15000000.0,4.6
43142214.0,3575.0,55000000,366784257,2005.0,2.35,118.0,13426,70000000.0,6.6
13180769.0,2458.0,17500000,99135571,2007.0,2.35,94.0,2124,24000000.0,6.3
16300155.0,2331.0,20000000,71232214,2003.0,1.85,117.0,1293,20000000.0,7.1
26414386.0,2956.0,90000000,191200000,2000.0,1.85,119.0,2356,95000000.0,5.7
2017981.0,765.0,16000000,14839383,2002.0,1.85,112.0,12766,16000000.0,6.6
11112632.0,2840.0,75000000,50409753,2003.0,2.35,116.0,14028,75000000.0,5.3
5106919.0,2013.0,60000000,12069719,1998.0,2.35,114.0,2367,60000000.0,4.9
13880771.0,3047.0,110000000,76482461,2004.0,1.78,76.0,13607,110000000.0,5.4
6915241.0,2570.0,22000000,51695362,2013.0,2.35,100.0,39989,22000000.0,6.5
12856040.0,1942.0,18000000,62646763,2003.0,1.85,94.0,4868,25000000.0,5.3
4108630.0,2505.0,30000000,23353111,2011.0,1.85,86.0,5393,30000000.0,4.8
16879402.0,2394.0,17500000,109843390,2005.0,1.85,80.0,14385,17500000.0,6.5
3368197.0,3018.0,15000000,8224998,2006.0,1.85,91.0,10732,15000000.0,5.6
14210464.0,2367.0,30000000,81529000,1998.0,1.85,114.0,2860,30000000.0,5.9
14650121.0,2361.0,30000000,133085295,2012.0,2.35,100.0,19420,30000000.0,6.3
37543710.0,3579.0,63000000,188657593,2011.0,1.85,95.0,2558,63000000.0,5.5
15457418.0,3375.0,40000000,105945357,2014.0,2.35,116.0,30571,42000000.0,6.3
28302165.0,3040.0,35000000,212417601,2011.0,2.35,106.0,18669,35000000.0,6.9
10214734.0,2123.0,75000000,77636443,2005.0,2.35,113.0,103354,52000000.0,6.6
5848464.0,825.0,16000000,81742618,2007.0,2.35,121.0,485,8000000.0,7.9
13942258.0,3003.0,35000000,45680201,2015.0,2.35,87.0,1679,35000000.0,5.1
5310711.0,2607.0,25000000,14334401,2007.0,2.35,88.0,2062,,6.7
5963324.0,2880.0,14000000,12452601,2015.0,1.85,99.0,4702,14000000.0,5.1
14020502.0,2754.0,36000000,65967750,2010.0,1.85,101.0,1272,36000000.0,6.4
17012212.0,3271.0,75000000,118230763,2009.0,1.85,100.0,5174,35000000.0,5.4
100091.0,7.0,17500000,36521223,2004.0,2.35,121.0,4142,17500000.0,8.1
48464322.0,3754.0,80000000,470909901,2015.0,1.85,89.0,26839,80000000.0,6.7
42522194.0,3349.0,85000000,378505812,2012.0,1.85,91.0,37142,85000000.0,7.1
397472.0,15.0,12000000,92863945,2004.0,2.35,119.0,1244,100000000.0,7.6
45572.0,2.0,16500000,16157923,2003.0,1.85,126.0,2282,15000000.0,7.6
15946032.0,2710.0,19000000,65090541,1999.0,1.37,93.0,2872,19000000.0,5.6
642156.0,82.0,10100000,18726300,2010.0,,144.0,1121,,5.3
7484696.0,2483.0,120000000,49628177,2010.0,1.85,121.0,993,120000000.0,5.3
9779850.0,1266.0,12000000,31222395,2001.0,1.85,93.0,6105,12000000.0,6.2
3957471.0,1531.0,17000000,8607815,2007.0,1.85,94.0,760,,3.3
11318919.0,1395.0,20000000,37672944,1998.0,1.85,124.0,1660,20000000.0,5.5
55082330.0,3127.0,123000000,345141403,2000.0,1.85,110.0,4146,123000000.0,6.0
5736692.0,,12000000,14010363,1997.0,1.85,93.0,2939,,5.3
18750000.0,3343.0,37000000,99595932,2016.0,2.35,110.0,4882,38000000.0,6.1
5809960.0,2319.0,16000000,14108518,2003.0,1.85,101.0,1882,16000000.0,5.7
23774850.0,2923.0,50000000,178890782,2003.0,1.85,116.0,14087,50000000.0,6.4
1430294.0,1750.0,28000000,12031443,2008.0,1.85,110.0,858,27000000.0,6.5
49451322.0,4253.0,145000000,616102924,2014.0,2.35,102.0,23378,145000000.0,7.9
43732319.0,4055.0,165000000,494870991,2010.0,2.35,98.0,20453,165000000.0,8.2
11364505.0,1277.0,180000000,180047784,2011.0,1.85,126.0,36017,170000000.0,7.5
62128420.0,3660.0,137000000,245229234,2003.0,1.85,138.0,1814,137000000.0,5.7
77211321.0,3606.0,150000000,585532684,2007.0,2.35,104.0,13076,150000000.0,7.2
22755854.0,3.0,50000000,146195159,2011.0,1.85,109.0,15608,60000000.0,6.1
25993.0,1.0,22000000,92542418,2001.0,1.85,132.0,3152,22000000.0,7.6
23446785.0,2255.0,19000000,51733921,2009.0,1.85,113.0,1465,13000000.0,4.1
4402201.0,2476.0,24000000,24474463,2011.0,1.85,89.0,5470,24000000.0,4.9
2411445.0,2112.0,34000000,6543194,2000.0,2.35,114.0,1778,34000000.0,5.6
292177.0,4.0,22000000,20034713,2004.0,2.35,107.0,8094,22000000.0,6.7
15818645.0,2524.0,17000000,125250091,1997.0,2.35,99.0,50284,17000000.0,5.6
112520.0,6.0,13000000,23014027,2009.0,1.85,102.0,931,13000000.0,6.6
4919433.0,1858.0,18000000,16382538,2009.0,1.85,102.0,4072,18000000.0,5.3
17810270.0,2711.0,40000000,91729503,2009.0,1.85,105.0,28928,40000000.0,7.1
16520038.0,2443.0,24000000,40020622,1998.0,2.35,100.0,49847,24000000.0,4.6
5674802.0,1776.0,14000000,13205411,2007.0,1.85,94.0,13446,,5.5
730819.0,130.0,20000000,12397613,2007.0,2.35,135.0,36398,20000000.0,7.0
52179887.0,3420.0,105000000,348629585,2004.0,2.35,115.0,12068,120000000.0,7.1
46629259.0,3881.0,95000000,879765137,2012.0,2.35,88.0,25354,95000000.0,6.6
41690382.0,4099.0,90000000,859701857,2009.0,1.85,94.0,1258,90000000.0,7.0
68033544.0,,75000000,651899282,2006.0,1.85,115.0,1815,80000000.0,6.9
46312454.0,3316.0,65000000,386116343,2002.0,1.85,103.0,5437,59000000.0,7.6
6807471.0,2501.0,25000000,25732334,2005.0,1.85,98.0,235,,6.0
34551025.0,3141.0,35000000,175361578,2013.0,2.35,120.0,5826,35000000.0,5.7
16225263.0,2733.0,28000000,82183683,2003.0,2.35,91.0,3969,30000000.0,7.3
1807181.0,1611.0,15000000,4023741,1999.0,1.85,92.0,3654,20000000.0,6.2
5745780.0,973.0,15000000,12669914,2006.0,2.35,121.0,3633,15000000.0,6.2
15679190.0,2907.0,11000000,78356170,2014.0,2.35,107.0,20466,11000000.0,6.8
5503519.0,3008.0,55000000,16123323,2009.0,2.35,107.0,3742,55000000.0,5.6
32206425.0,3112.0,75000000,211562435,2011.0,1.85,110.0,16691,75000000.0,6.1
3022523.0,1870.0,40000000,7974607,2001.0,1.85,102.0,2664,40000000.0,6.2
15019821.0,1992.0,35000000,83226569,1997.0,1.85,90.0,23504,35000000.0,6.3
457227.0,28.0,15000000,34533783,2008.0,2.35,107.0,173,15000000.0,8.0
4593872.0,1670.0,30000000,12017369,1999.0,1.85,100.0,22006,30000000.0,5.5
151750.0,3.0,26000000,63489752,2004.0,1.85,109.0,28493,26000000.0,6.5
97625.0,6.0,12000000,23693646,2003.0,1.85,113.0,1171,12000000.0,5.3
9479.0,2.0,13000000,509193,2011.0,2.35,127.0,796,13000000.0,4.3
4712341.0,2155.0,10500000,14140402,2007.0,2.35,97.0,20312,10000000.0,6.5
2984524.0,1632.0,60000000,13075656,2007.0,2.35,156.0,26564,60000000.0,3.8
133557.0,9.0,23000000,24489150,2007.0,2.35,121.0,24248,,7.2
12050368.0,3122.0,35000000,165103952,2011.0,2.35,109.0,34011,40000000.0,6.7
41039944.0,4068.0,165000000,379262220,2016.0,2.35,120.0,3233,165000000.0,5.5
50228264.0,2.0,75000000,817400878,1996.0,2.35,154.0,16785,75000000.0,6.9
126917373.0,4260.0,185000000,786558145,2008.0,2.35,122.0,14959,185000000.0,6.2
452966.0,179.0,13000000,2613717,2006.0,1.85,118.0,3474,13000000.0,7.1
2773260.0,645.0,20000000,8692898,2014.0,1.85,148.0,707,20000000.0,6.7
7601379.0,2655.0,60000000,66655938,2008.0,2.35,106.0,5329,60000000.0,6.1
405411.0,4.0,11000000,32943247,2013.0,1.85,104.0,4082,11000000.0,7.4
28954945.0,2818.0,50000000,185798265,2006.0,2.35,129.0,19148,45000000.0,7.6
90440272.0,3946.0,175000000,853923085,2015.0,1.85,95.0,2944,175000000.0,8.3
20930169.0,2610.0,46000000,113622499,2002.0,2.35,118.0,15658,46000000.0,7.2
21889138.0,2814.0,75000000,97387965,1999.0,1.85,110.0,5320,75000000.0,4.1
10390387.0,2059.0,55000000,34105207,1999.0,2.35,126.0,13406,55000000.0,6.5
47510360.0,3561.0,165000000,665417894,2014.0,2.35,169.0,31488,165000000.0,8.6
7057854.0,2789.0,50000000,41982227,2005.0,2.35,110.0,25049,50000000.0,5.8
18015000.0,3434.0,50000000,156602194,2014.0,1.85,89.0,1367,50000000.0,5.8
212440.0,4.0,20000000,56822960,2007.0,2.35,148.0,18752,15000000.0,8.2
31051923.0,2440.0,50000000,203502372,2014.0,2.39,125.0,62837,50000000.0,6.0
12525075.0,2564.0,60000000,121327628,2003.0,1.85,100.0,1395,60000000.0,6.3
8611147.0,2125.0,60000000,124514011,2009.0,2.35,134.0,24458,60000000.0,7.4
784839.0,103.0,36000000,156835197,2015.0,2.35,105.0,615,36000000.0,7.2
128122480.0,4380.0,170000000,623561331,2010.0,2.35,124.0,48638,200000000.0,7.0
174144585.0,4253.0,200000000,1215392272,2013.0,2.35,195.0,30426,200000000.0,7.2
98618668.0,4105.0,186000000,582443126,2008.0,2.35,126.0,39252,140000000.0,7.9
1368705.0,750.0,36000000,2954405,2000.0,1.85,95.0,2928,36000000.0,5.3
22100822.0,2887.0,85000000,224614744,2009.0,1.85,120.0,15226,85000000.0,6.6
11217324.0,1910.0,35000000,84606030,2011.0,2.35,137.0,36258,35000000.0,6.6
25003575.0,3438.0,79000000,150519217,2011.0,1.85,91.0,27405,79000000.0,3.4
17200000.0,3387.0,60000000,131377412,2014.0,2.35,105.0,1411,60000000.0,6.2
27202226.0,3525.0,195000000,197687603,2013.0,2.35,114.0,1766,195000000.0,6.3
50353641.0,3081.0,20000000,171685793,2010.0,1.78,101.0,1787,20000000.0,7.1
29002002.0,3059.0,11000000,85278712,2006.0,1.85,92.0,1853,,7.1
2056647.0,1200.0,15000000,4956401,1999.0,1.85,120.0,51657,15000000.0,6.5
803000.0,1210.0,25000000,2962177,2016.0,2.35,98.0,21414,25000000.0,5.8
27726210.0,2411.0,72000000,96947540,2005.0,2.35,125.0,15850,70000000.0,7.1
60000000.0,4026.0,120000000,200421835,2016.0,2.35,123.0,13752,120000000.0,7.1
6649006.0,1878.0,14000000,16951798,2001.0,1.85,85.0,3050,11000000.0,4.4
11018543.0,2765.0,22000000,33762400,2001.0,2.35,104.0,11632,22000000.0,6.9
18365222.0,3124.0,25000000,119923801,2003.0,2.35,104.0,1340,17000000.0,5.6
6868397.0,2702.0,16000000,31943401,2009.0,1.85,107.0,24805,16000000.0,5.1
17084296.0,2531.0,50000000,274000000,1996.0,1.85,139.0,12182,50000000.0,7.3
13319371.0,2905.0,40000000,65282732,2014.0,2.35,134.0,2281,40000000.0,6.9
8319171.0,1520.0,35000000,37066129,2004.0,2.35,102.0,3592,35000000.0,6.2
18554948.0,3139.0,25000000,102992536,2001.0,1.85,82.0,2251,30000000.0,6.0
28298.0,6.0,10800000,2862544,2006.0,2.35,118.0,378,15000000.0,6.4
12112267.0,2401.0,60000000,129832389,1996.0,1.85,94.0,4530,60000000.0,5.4
8016008.0,2638.0,16000000,30987695,2001.0,1.85,91.0,2543,17700000.0,5.9
5377635.0,2506.0,38000000,24515990,2001.0,1.85,98.0,2765,38000000.0,5.5
30180188.0,3749.0,275000000,282778100,2012.0,2.35,132.0,1873,263700000.0,6.6
23612171.0,2466.0,36000000,102226631,2002.0,1.85,116.0,20970,36000000.0,7.0
3833300.0,1552.0,45000000,164539660,2011.0,2.35,101.0,661,45000000.0,6.3
9134085.0,2236.0,45000000,163126676,2003.0,1.85,87.0,1461,35000000.0,6.1
9375307.0,1317.0,12000000,31286759,2004.0,2.35,97.0,5006,12000000.0,4.3
5379365.0,2825.0,47000000,11022696,2010.0,2.35,81.0,14619,47000000.0,4.7
6201345.0,940.0,14000000,25608779,2002.0,1.85,82.0,49,14000000.0,6.6
4562455.0,2556.0,22000000,14252830,2001.0,1.85,98.0,3769,22000000.0,5.3
27335363.0,3470.0,79000000,318146162,2012.0,1.85,94.0,27842,79000000.0,5.8
21018141.0,2811.0,45000000,243180937,2008.0,1.85,93.0,17925,45000000.0,5.8
7347259.0,2497.0,23000000,21973182,2001.0,2.35,97.0,23242,23000000.0,6.6
42732.0,6.0,22000000,23134075,2005.0,2.35,116.0,773,22000000.0,7.8
11225190.0,2735.0,27500000,31157914,2012.0,2.35,118.0,3389,25000000.0,5.7
17500000.0,2896.0,60000000,100751232,2015.0,1.85,124.0,75793,60000000.0,6.6
20027956.0,2354.0,40000000,126646119,2009.0,1.85,123.0,13321,40000000.0,7.0
32092991.0,3428.0,82500000,223636949,2008.0,2.35,88.0,21863,85000000.0,6.1
18372372.0,3181.0,179000000,181982519,2015.0,2.35,127.0,47334,176000000.0,5.4
50771645.0,3434.0,93000000,365900000,2001.0,1.85,92.0,2574,93000000.0,5.9
208806270.0,4274.0,215000000,1670328025,2015.0,2.0,124.0,8458,150000000.0,7.0
30514732.0,3548.0,80000000,214974953,2011.0,1.85,117.0,16325,80000000.0,6.4
16408718.0,3508.0,58000000,100687083,2005.0,1.85,95.0,2876,58000000.0,6.7
17548993.0,2766.0,19000000,101564935,2003.0,1.85,95.0,2020,18000000.0,5.4
5692285.0,2541.0,28000000,38159905,2006.0,1.85,103.0,3211,28000000.0,5.3
2272489.0,1590.0,40000000,16172200,2001.0,2.35,84.0,1149,40000000.0,5.8
8284989.0,1831.0,12000000,21867665,2010.0,2.35,100.0,3906,,5.8
29514054.0,3105.0,13000000,99034125,2011.0,1.85,115.0,714,13000000.0,1.6
5474270.0,1325.0,15600000,13771817,2002.0,1.85,91.0,3104,15600000.0,4.5
12778459.0,2828.0,90000000,65716126,2002.0,2.35,138.0,15149,100000000.0,6.7
17215275.0,2541.0,48000000,50315140,2001.0,2.35,120.0,33615,48000000.0,7.4
1351786.0,,10750000,32575443,2006.0,2.35,193.0,10822,700000000.0,6.0
21895483.0,2818.0,60000000,90723216,2003.0,2.35,89.0,1233,60000000.0,4.4
432183.0,215.0,19000000,1353824,1996.0,1.85,116.0,14579,19000000.0,6.3
2562448.0,2449.0,48000000,70937778,2001.0,1.85,123.0,22209,48000000.0,6.4
7138266.0,2730.0,12000000,32700439,2012.0,1.85,93.0,52,12000000.0,5.9
9453224.0,2658.0,15000000,20609977,2016.0,2.35,100.0,2958,15000000.0,6.4
8078671.0,2152.0,29000000,45336404,2000.0,1.85,128.0,5404,30000000.0,6.4
13332955.0,2940.0,28000000,63129909,2013.0,2.35,103.0,19168,28000000.0,6.6
19828687.0,3065.0,28000000,97531134,2010.0,2.35,117.0,2357,30000000.0,7.7
20159925.0,3455.0,45000000,55842724,2005.0,2.35,95.0,27351,45000000.0,5.6
22089322.0,3102.0,55000000,176469428,2003.0,2.35,111.0,3983,30000000.0,8.1
25104949.0,2971.0,55000000,153535982,2004.0,2.35,137.0,1959,30000000.0,8.0
9300000.0,2986.0,70000000,65409046,2011.0,2.35,116.0,49608,35000000.0,6.5
15837266.0,2859.0,75000000,95572749,2010.0,2.35,100.0,25206,75000000.0,5.4
6812900.0,2424.0,15000000,39238443,2012.0,2.35,97.0,14025,15000000.0,6.2
2137685.0,1508.0,25000000,4049527,2005.0,1.85,95.0,4990,15000000.0,4.1
5582000.0,1956.0,25000000,32223424,1996.0,2.35,117.0,16937,27000000.0,6.9
169038.0,5.0,11000000,13000959,2004.0,2.35,118.0,17490,11000000.0,7.1
