title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,gross,movie_title
2012.0,2.35,93.0,30134,20000000.0,4.9,3749061.0,The Cold Light of Day 
2008.0,2.35,114.0,3014,20000000.0,6.9,3519627.0,The Brothers Bloom 
2008.0,2.35,124.0,24732,21000000.0,7.5,3081925.0,"Synecdoche, New York "
1997.0,1.85,134.0,2710,2400000000.0,8.4,2298191.0,Princess Mononoke 
2003.0,2.35,114.0,1776,20000000.0,6.9,2353728.0,Bon voyage 
1980.0,2.35,124.0,1462,20000000.0,4.5,2000000.0,Can't Stop the Music 
2005.0,2.35,104.0,2129,2000000.0,7.4,1900725.0,The Proposition 
2015.0,2.35,118.0,3384,20000000.0,7.0,2246000.0,Courage 
2003.0,1.85,80.0,2467,20000000.0,2.8,1646664.0,Marci X 
2002.0,2.35,107.0,25088,20000000.0,7.5,1190018.0,Equilibrium 
2008.0,2.35,125.0,1003,40000000.0,7.1,1027749.0,The Children of Huang Shi 
2000.0,2.35,115.0,11433,24000000.0,6.4,882710.0,The Yards 
2012.0,,88.0,1978,20000000.0,6.7,1064277.0,The Oogieloves in the Big Balloon Adventure 
2015.0,2.35,122.0,22319,10000000.0,5.3,531009.0,By the Sea 
2004.0,1.85,103.0,991,2127519898.0,6.9,410388.0,Steamboy 
2005.0,2.35,101.0,20354,20000000.0,6.2,375474.0,The Game of Their Lives 
2010.0,1.85,101.0,39515,,6.3,578382.0,All Good Things 
1994.0,2.35,107.0,1592,20000000.0,6.4,305070.0,Rapa Nui 
2008.0,2.35,86.0,82,,6.5,206678.0,CJ7 
1998.0,2.35,118.0,182,140000000.0,6.0,146072.0,Les couloirs du temps: Les visiteurs II 
2010.0,2.35,107.0,1577,20000000.0,5.1,1183354.0,Dylan Dog: Dead of Night 
2002.0,1.85,100.0,15612,22000000.0,5.5,121972.0,People I Know 
,,30.0,344,,7.2,,The Doombolt Chase             
2010.0,2.35,110.0,3785,20000000.0,5.4,263365.0,The Tempest 
2015.0,2.35,106.0,10982,,5.7,54734.0,Regression 
2007.0,1.85,7.0,726,13000.0,5.2,,The Touch 
2008.0,2.35,102.0,1113,25000000.0,6.2,,Three Kingdoms: Resurrection of the Dragon 
2007.0,2.35,98.0,20472,20000000.0,6.7,,Shattered 
2012.0,1.78,83.0,15680,20000000.0,5.8,,Zambezia 
2014.0,2.35,153.0,164,,7.0,,Ramanujan 
2014.0,,98.0,1092,20000000.0,4.8,,Dwegons and Leprechauns 
2016.0,,105.0,27425,20000000.0,7.2,,Hands of Stone 
2015.0,2.35,96.0,17957,20000000.0,5.6,,Survivor 
2013.0,2.35,105.0,16355,27220000.0,6.4,,The Frozen Ground 
2006.0,2.35,125.0,2608,19400000.0,7.5,8047690.0,The Painted Veil 
2008.0,1.85,184.0,1601,20000000.0,7.4,476270.0,The Baader Meinhof Complex 
1990.0,2.35,236.0,2398,22000000.0,8.0,184208848.0,Dances with Wolves 
2011.0,1.85,97.0,5547,20000000.0,5.7,100292856.0,Bad Teacher 
1989.0,1.85,113.0,15914,19000000.0,6.8,58571513.0,Sea of Love 
2004.0,1.85,95.0,3092,20000000.0,5.9,51431160.0,A Cinderella Story 
1996.0,2.35,103.0,1212,15000000.0,7.2,103001286.0,Scream 
2001.0,1.33,91.0,3023,20000000.0,5.5,41867960.0,Thir13en Ghosts 
1980.0,1.37,146.0,2560,19000000.0,8.4,,The Shining 
1985.0,1.18,116.0,3230,19000000.0,8.5,210609762.0,Back to the Future 
1999.0,1.37,93.0,2872,19000000.0,5.6,40846082.0,House on Haunted Hill 
2009.0,1.85,113.0,1465,13000000.0,4.1,51697449.0,I Can Do Bad All by Myself 
2016.0,,90.0,2374,27000000.0,5.0,,Fight Valley 
2010.0,2.35,101.0,1292,19000000.0,6.1,27758465.0,The Switch 
2003.0,1.85,95.0,2020,18000000.0,5.4,56127162.0,Just Married 
2011.0,2.35,109.0,35561,15000000.0,7.1,1357042.0,The Devil's Double 
,1.33,43.0,1462,,6.6,,"Gone, Baby, Gone             "
2000.0,1.85,85.0,2429,19000000.0,3.6,15911333.0,Thomas and the Magic Railroad 
2010.0,2.35,101.0,2609,20000000.0,6.5,39103378.0,The Crazies 
2001.0,1.85,125.0,44,19000000.0,8.6,10049886.0,Spirited Away 
2013.0,2.35,118.0,635,,6.2,,Firestorm 
1984.0,2.35,132.0,28094,25000000.0,7.0,8600000.0,The Bounty 
2013.0,2.35,131.0,1985,19000000.0,7.6,21483154.0,The Book Thief 
2008.0,1.85,129.0,4324,19000000.0,6.5,8396942.0,Sex Drive 
2010.0,2.35,100.0,4094,19000000.0,6.4,12561.0,Leap Year 
1964.0,2.2,172.0,1131,19000000.0,6.7,,The Fall of the Roman Empire 
2011.0,2.35,97.0,5519,23000000.0,6.3,6923891.0,Take Me Home Tonight 
2012.0,2.35,121.0,3260,,6.4,5308553.0,Won't Back Down 
1993.0,1.85,92.0,2,19000000.0,5.7,2119994.0,The Nutcracker 
1996.0,1.85,116.0,14579,19000000.0,6.3,1292527.0,Kansas City 
2016.0,2.0,110.0,8972,,7.8,560512.0,Indignation 
2005.0,2.35,90.0,120797,19000000.0,6.0,64255243.0,The Amityville Horror 
2002.0,1.85,81.0,25489,19000000.0,7.7,22245861.0,Adaptation. 
2005.0,2.35,97.0,1876,15000000.0,6.2,20433940.0,Land of the Dead 
2013.0,1.85,107.0,151,,5.7,,Out of Inferno 
1998.0,2.35,118.0,43105,18500000.0,7.7,10562387.0,Fear and Loathing in Las Vegas 
2009.0,1.85,100.0,7252,18500000.0,6.4,18439082.0,The Invention of Lying 
2014.0,2.35,97.0,2771,18000000.0,6.4,150056505.0,Neighbors 
1994.0,1.85,114.0,2085,18000000.0,6.9,119938730.0,The Mask 
1988.0,1.85,130.0,28018,18000000.0,7.3,114968774.0,Big 
2006.0,1.85,82.0,505,18000000.0,7.3,128505958.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
2001.0,2.35,96.0,4380,18000000.0,6.2,95001351.0,Legally Blonde 
1984.0,2.35,105.0,14762,17000000.0,6.6,76400000.0,Star Trek III: The Search for Spock 
2005.0,2.35,122.0,2759,20000000.0,6.7,75072454.0,The Exorcism of Emily Rose 
1999.0,1.85,88.0,2604,17000000.0,5.7,65535067.0,Deuce Bigalow: Male Gigolo 
2014.0,2.35,110.0,15044,16000000.0,3.1,13998282.0,Left Behind 
2005.0,1.85,103.0,1615,17000000.0,6.3,6061759.0,The Family Stone 
2004.0,1.85,106.0,3956,18000000.0,5.7,64955956.0,Barbershop 2: Back in Business 
2003.0,1.85,98.0,3151,18000000.0,7.1,60057639.0,Bad Santa 
1997.0,2.35,68.0,10557,17000000.0,7.0,53868030.0,Austin Powers: International Man of Mystery 
2016.0,2.35,94.0,2259,18000000.0,6.1,59573085.0,My Big Fat Greek Wedding 2 
2011.0,2.35,99.0,3567,21000000.0,6.6,52691009.0,Diary of a Wimpy Kid: Rodrick Rules 
1987.0,1.85,107.0,4223,15000000.0,7.8,59735548.0,Predator 
1984.0,2.35,180.0,3076,18000000.0,8.3,51600000.0,Amadeus 
2008.0,2.35,89.0,4867,20000000.0,3.9,43818159.0,Prom Night 
2004.0,1.85,97.0,5032,17000000.0,7.0,86049418.0,Mean Girls 
2003.0,1.85,113.0,1310,18000000.0,6.7,43601508.0,Under the Tuscan Sun 
2001.0,2.35,131.0,3261,19800000.0,7.3,41300105.0,Gosford Park 
,1.78,44.0,2546,,7.5,,The O.C.             
1986.0,1.85,103.0,14672,18000000.0,6.3,41382841.0,Peggy Sue Got Married 
2014.0,1.85,119.0,21668,18000000.0,7.8,42335698.0,Birdman or (The Unexpected Virtue of Ignorance) 
2013.0,2.35,98.0,1353,18000000.0,7.3,33404871.0,Blue Jasmine 
2006.0,2.35,111.0,313,15000000.0,7.6,31471430.0,United 93 
2003.0,1.85,94.0,4868,25000000.0,5.3,30222640.0,Honey 
1989.0,1.85,122.0,32930,18000000.0,7.9,26830000.0,Glory 
1996.0,1.85,81.0,2653,18000000.0,5.3,26906039.0,Spy Hard 
1980.0,2.35,89.0,4877,1000000.0,6.8,21378000.0,The Fog 
2011.0,2.35,106.0,5024,18000000.0,7.1,43853424.0,Soul Surfer 
1970.0,2.35,122.0,2032,18000000.0,7.2,,Catch-22 
2009.0,2.35,86.0,727,18000000.0,5.8,23993605.0,Observe and Report 
1984.0,2.35,103.0,2481,18000000.0,5.8,26400000.0,Conan the Destroyer 
1980.0,1.85,121.0,23008,18000000.0,8.3,45250.0,Raging Bull 
2009.0,1.85,109.0,4947,18000000.0,5.6,22927390.0,Love Happens 
1985.0,1.85,109.0,605,18000000.0,6.8,4250320.0,Young Sherlock Holmes 
2009.0,2.35,123.0,5734,18000000.0,5.0,22452209.0,Fame 
2010.0,1.85,94.0,11984,18000000.0,7.6,18329466.0,127 Hours 
2000.0,1.85,94.0,23283,18000000.0,6.7,17071230.0,Small Time Crooks 
2000.0,2.35,115.0,1201,18000000.0,6.7,17174870.0,Center Stage 
2015.0,2.35,107.0,10691,17000000.0,5.7,26284475.0,Love the Coopers 
2004.0,1.85,91.0,18711,18000000.0,5.2,16702864.0,Catch That Kid 
2001.0,2.35,125.0,21622,18000000.0,7.5,15561627.0,Life as a House 
2015.0,2.35,122.0,28933,30000000.0,7.2,17750583.0,Steve Jobs 
2009.0,1.85,102.0,4072,18000000.0,5.3,14793904.0,"I Love You, Beth Cooper "
2009.0,1.85,90.0,16004,18000000.0,6.5,15281286.0,Youth in Revolt 
1981.0,2.35,98.0,927,18000000.0,5.0,8000000.0,The Legend of the Lone Ranger 
2001.0,2.35,109.0,14995,18000000.0,6.1,13491653.0,The Tailor of Panama 
1981.0,2.35,107.0,1067,18000000.0,7.4,,Blow Out 
2013.0,2.35,90.0,676,18000000.0,4.4,10494494.0,Getaway 
1997.0,1.85,112.0,1466,18000000.0,7.5,7837632.0,The Ice Storm 
2014.0,2.35,94.0,1673,18000000.0,5.7,15155772.0,And So It Goes 
1989.0,1.37,105.0,2368,18000000.0,5.5,8508843.0,Troop Beverly Hills 
2004.0,1.85,104.0,847,18000000.0,7.1,7739049.0,Being Julia 
1986.0,1.85,112.0,711,17000000.0,5.9,6734844.0,9½ Weeks 
1981.0,2.35,108.0,1263,18000000.0,6.7,6000000.0,Dragonslayer 
2009.0,2.35,112.0,1341,13000000.0,7.0,6615578.0,The Last Station 
1994.0,1.85,127.0,56585,18000000.0,7.9,5887457.0,Ed Wood 
2013.0,2.35,111.0,39307,18000000.0,6.9,13362308.0,Labor Day 
2007.0,2.35,126.0,653,20000000.0,7.3,5701643.0,Mongol: The Rise of Genghis Khan 
2008.0,2.35,114.0,46944,18000000.0,7.3,5694401.0,RocknRolla 
1982.0,1.85,99.0,1356,20000000.0,3.5,5333658.0,Megaforce 
1996.0,2.2,150.0,1645,18000000.0,7.8,4414535.0,Hamlet 
2009.0,1.85,117.0,1598,,7.4,4806750.0,Mao's Last Dancer 
2016.0,2.35,112.0,5671,18000000.0,6.7,3707794.0,Midnight Special 
2003.0,2.35,108.0,14843,18000000.0,6.4,3203044.0,Anything Else 
2013.0,2.35,116.0,39463,18000000.0,7.1,4435083.0,The Railway Man 
,,60.0,1906,,6.7,,Unforgettable             
2009.0,1.85,144.0,167,12000000.0,7.8,2222647.0,The White Ribbon 
2016.0,,92.0,1498,,4.0,,Restoration 
1986.0,1.85,93.0,2319,2700000.0,5.9,3500000.0,The Wraith 
2002.0,1.85,103.0,4094,18000000.0,7.2,676698.0,The Salton Sea 
2013.0,2.35,93.0,1083,,7.2,3419967.0,Metallica Through the Never 
2008.0,2.35,98.0,2215,18000000.0,5.1,,The Informers 
,2.35,334.0,1032,,7.7,145118.0,Carlos             
2009.0,2.35,114.0,198,18000000.0,5.5,,I Come with the Rain 
1999.0,2.35,121.0,2705,11350000.0,6.2,229311.0,One Man's Hero 
1985.0,1.85,87.0,1592,3500000.0,7.2,,Day of the Dead 
2016.0,,92.0,3212,18000000.0,5.2,,I Am Wrath 
2006.0,2.35,105.0,1185,14000000.0,6.7,63260.0,Renaissance 
2015.0,2.35,90.0,4142,11000000.0,6.3,,Forsaken 
1985.0,2.35,89.0,1243,17900000.0,5.0,,Red Sonja 
2012.0,2.35,114.0,25804,14000000.0,6.2,,Red Lights 
2007.0,1.85,119.0,17584,20000000.0,7.6,121463226.0,Superbad 
2009.0,1.85,103.0,3699,,4.1,90485233.0,Madea Goes to Jail 
2014.0,2.35,91.0,13545,18000000.0,5.3,,Wolves 
2008.0,1.85,98.0,816,23000000.0,6.2,58006147.0,Step Up 2: The Streets 
2005.0,1.85,80.0,14385,17500000.0,6.5,51053787.0,Hoodwinked! 
2004.0,2.35,121.0,4142,17500000.0,8.1,23472900.0,Hotel Rwanda 
2007.0,2.35,94.0,2124,24000000.0,6.3,39687528.0,Hitman 
2013.0,2.35,93.0,1373,17500000.0,4.4,7017178.0,Black Nativity 
2014.0,2.35,93.0,16735,18000000.0,4.6,,The Prince 
2002.0,1.85,116.0,245,17500000.0,6.0,325491.0,City of Ghosts 
2001.0,1.85,101.0,956,17000000.0,7.6,96471845.0,The Others 
1986.0,1.85,154.0,4228,18500000.0,8.4,85200000.0,Aliens 
1964.0,2.2,170.0,1164,17000000.0,7.9,72000000.0,My Fair Lady 
1997.0,2.35,99.0,50284,17000000.0,5.6,72219395.0,I Know What You Did Last Summer 
2014.0,1.85,104.0,3627,17000000.0,6.5,82389560.0,Let's Be Cops 
2004.0,1.85,126.0,2170,12000000.0,7.5,71502303.0,Sideways 
2006.0,2.35,110.0,35345,17500000.0,6.3,19179969.0,Beerfest 
1978.0,2.35,101.0,4400,300000.0,7.9,47000000.0,Halloween 
2002.0,2.35,80.0,6229,31000000.0,7.9,84961.0,Hero 
2003.0,1.85,87.0,2164,17000000.0,5.1,37566230.0,Good Boy! 
2013.0,2.35,123.0,5306,17000000.0,6.7,70492685.0,The Best Man Holiday 
2006.0,2.35,109.0,19410,17000000.0,6.7,35635046.0,Smokin' Aces 
2010.0,1.85,90.0,1978,20000000.0,5.6,45670855.0,Saw 3D: The Final Chapter 
2002.0,1.85,96.0,3294,17000000.0,5.6,37939782.0,40 Days and 40 Nights 
2010.0,2.35,125.0,25549,170000000.0,6.8,172051787.0,TRON: Legacy 
1998.0,1.85,82.0,9271,17000000.0,6.2,30324946.0,A Night at the Roxbury 
2011.0,2.35,86.0,17396,17000000.0,5.6,27854896.0,Beastly 
2006.0,2.35,108.0,4500,15000000.0,6.4,41777564.0,The Hills Have Eyes 
2003.0,2.35,98.0,2713,17000000.0,5.6,22734486.0,Dickie Roberts: Former Child Star 
2015.0,2.35,129.0,952,17000000.0,7.4,44469602.0,"McFarland, USA "
2010.0,2.35,99.0,4797,,4.9,24708699.0,Lottery Ticket 
2006.0,2.35,105.0,1538,,6.0,21160089.0,ATL 
2012.0,1.85,112.0,12676,17000000.0,7.2,64998368.0,Pitch Perfect 
2001.0,1.85,108.0,3344,34000000.0,4.9,19693891.0,Summer Catch 
1998.0,1.85,121.0,2365,17000000.0,7.5,16311763.0,A Simple Plan 
2002.0,2.35,89.0,4060,17000000.0,4.8,12693621.0,They 
2006.0,1.33,89.0,2135,4000000.0,3.1,15655665.0,Larry the Cable Guy: Health Inspector 
1999.0,1.85,73.0,2020,17000000.0,5.8,11634458.0,The Adventures of Elmo in Grouchland 
2009.0,2.35,132.0,6317,17000000.0,6.7,27154426.0,Brooklyn's Finest 
1963.0,2.2,154.0,1567,9000000.0,6.8,,55 Days at Peking 
2013.0,2.35,96.0,673,17000000.0,6.5,54239856.0,Evil Dead 
2009.0,1.85,98.0,2016,17000000.0,5.9,8662318.0,My Life in Ruins 
2006.0,1.85,107.0,5992,19000000.0,5.5,7156725.0,American Dreamz 
1987.0,2.35,134.0,3007,17000000.0,3.6,15681020.0,Superman IV: The Quest for Peace 
2007.0,1.85,94.0,760,,3.3,7070459.0,How She Move 
2006.0,2.35,122.0,27381,17000000.0,7.4,6855137.0,Running Scared 
2004.0,2.35,128.0,1727,,6.7,2694071.0,Bobby Jones: Stroke of Genius 
1986.0,1.85,97.0,805,17000000.0,3.0,2315683.0,Shanghai Surprise 
2006.0,1.85,110.0,4210,16000000.0,7.6,39825798.0,The Illusionist 
1981.0,2.35,102.0,1262,17000000.0,6.4,2000000.0,Roar 
2003.0,2.35,98.0,409,17000000.0,6.9,1569918.0,Veronica Guerin 
2014.0,,120.0,14492,17000000.0,6.6,106869.0,Escobar: Paradise Lost 
2006.0,2.35,160.0,2340,17000000.0,5.5,273420.0,Southland Tales 
2008.0,,80.0,1364,11000000.0,6.6,,Dragon Hunters 
1977.0,2.35,91.0,1769,17000000.0,5.2,,Damnation Alley 
2012.0,2.35,83.0,730,17000000.0,4.1,4930798.0,The Apparition 
1991.0,1.85,102.0,5433,16500000.0,6.8,59847242.0,My Girl 
2006.0,1.85,122.0,25173,16800000.0,6.5,220914.0,Fur: An Imaginary Portrait of Diane Arbus 
2006.0,1.85,110.0,4210,16000000.0,7.6,39825798.0,The Illusionist 
1987.0,1.85,126.0,1607,15000000.0,7.4,43848100.0,Wall Street 
1995.0,1.85,136.0,41059,16500000.0,7.7,42700000.0,Sense and Sensibility 
2007.0,2.35,120.0,12554,16500000.0,7.1,18663911.0,Becoming Jane 
2007.0,2.35,108.0,2785,16500000.0,6.3,11702090.0,Sydney White 
2003.0,1.85,126.0,2282,15000000.0,7.6,13005485.0,House of Sand and Fog 
1989.0,1.85,128.0,51609,16400000.0,8.0,95860116.0,Dead Poets Society 
1994.0,1.85,113.0,2985,16000000.0,7.3,127175354.0,Dumb & Dumber 
1989.0,1.85,89.0,485,16000000.0,7.6,92823600.0,When Harry Met Sally... 
1982.0,1.85,129.0,2330,16000000.0,7.8,54000000.0,The Verdict 
2000.0,1.85,94.0,3889,15600000.0,6.5,68525609.0,Road Trip 
1999.0,1.85,106.0,23369,16000000.0,6.4,52885587.0,Varsity Blues 
2011.0,1.33,100.0,4606,15000000.0,8.0,44667095.0,The Artist 
2009.0,2.35,89.0,12183,16000000.0,4.8,42638165.0,The Unborn 
2012.0,1.85,94.0,27911,16000000.0,7.8,45507053.0,Moonrise Kingdom 
2006.0,1.85,83.0,26402,16000000.0,5.9,39511038.0,The Texas Chainsaw Massacre: The Beginning 
2016.0,2.35,111.0,824,18500000.0,5.4,6462576.0,The Young Messiah 
2002.0,1.85,80.0,3058,16000000.0,3.3,40363530.0,The Master of Disguise 
2006.0,1.85,112.0,1322,13500000.0,8.2,37623143.0,Pan's Labyrinth 
,16.0,60.0,4561,,6.6,,The Messengers             
2001.0,1.85,94.0,4194,35000000.0,5.4,33357476.0,See Spot Run 
2001.0,1.85,130.0,3107,16000000.0,6.4,28734552.0,Baby Boy 
2011.0,2.35,91.0,5349,16000000.0,4.8,37300107.0,The Roommate 
2001.0,1.85,91.0,2543,17700000.0,5.9,27087695.0,Joe Dirt 
1991.0,1.85,110.0,874,15000000.0,5.5,30102717.0,Double Impact 
2007.0,2.35,121.0,485,8000000.0,7.9,23618786.0,Hot Fuzz 
2008.0,1.85,114.0,3485,16500000.0,4.9,26896744.0,The Women 
2008.0,1.85,96.0,19894,15500000.0,7.2,23213577.0,Vicky Cristina Barcelona 
2007.0,2.35,270.0,2762,25000000.0,6.6,,Arn: The Knight Templar 
2016.0,,100.0,18786,20000000.0,6.7,55461307.0,Bad Moms 
2000.0,1.85,94.0,3451,16000000.0,5.3,20627372.0,Boys and Girls 
2002.0,1.85,109.0,2572,16000000.0,7.2,16346122.0,White Oleander 
2009.0,1.85,107.0,24805,16000000.0,5.1,16204793.0,Jennifer's Body 
2000.0,1.85,96.0,11078,16000000.0,5.6,15427192.0,Drowning Mona 
1987.0,1.85,88.0,1653,16000000.0,7.6,14792779.0,Radio Days 
2014.0,2.35,110.0,15044,16000000.0,3.1,13998282.0,Left Behind 
2010.0,1.85,113.0,22088,16000000.0,7.2,19057024.0,Remember Me 
2003.0,1.85,101.0,1882,16000000.0,5.7,14108518.0,How to Deal 
1988.0,1.85,105.0,14677,20000000.0,5.2,13854000.0,My Stepmother Is an Alien 
1993.0,1.85,125.0,33865,26000000.0,7.7,77324422.0,Philadelphia 
1999.0,2.35,100.0,2389,16000000.0,7.0,15500000.0,The Thirteenth Floor 
2004.0,1.85,97.0,3835,,3.6,11540112.0,The Cookout 
1979.0,2.35,108.0,1945,16000000.0,4.9,,Meteor 
2000.0,1.85,112.0,1227,15000000.0,6.0,4734235.0,Duets 
2002.0,1.85,112.0,12766,16000000.0,6.6,4839383.0,Hollywood Ending 
1999.0,2.35,95.0,2518,15000000.0,6.8,4193025.0,Detroit Rock City 
1986.0,1.85,110.0,1852,16000000.0,7.2,5900000.0,Highlander 
2007.0,2.35,118.0,1889,16000000.0,7.2,2849142.0,Things We Lost in the Fire 
1997.0,1.85,97.0,3100,16000000.0,2.8,1686429.0,Steel 
2013.0,2.35,120.0,11019,16000000.0,6.6,1984743.0,The Immigrant 
2005.0,1.66,135.0,2096,16000000.0,6.7,1666262.0,The White Countess 
2013.0,2.35,101.0,5056,20000000.0,7.0,2319187.0,Trance 
2004.0,1.85,92.0,3935,16000000.0,4.4,13922211.0,Soul Plane 
2008.0,2.35,106.0,329,11000000.0,7.1,,Welcome to the Sticks 
2008.0,2.35,92.0,11091,15000000.0,6.2,23091.0,Good 
2009.0,2.35,161.0,943,13000000.0,7.3,336467.0,Enter the Void 
2012.0,1.78,92.0,3086,16000000.0,5.1,2964.0,Vamps 
2009.0,1.85,93.0,4453,16000000.0,8.1,,Hachi: A Dog's Tale 
2013.0,2.35,110.0,5273,16000000.0,6.7,,Zulu 
2014.0,2.35,122.0,2896,16000000.0,6.6,2428883.0,The Homesman 
2002.0,1.85,91.0,3104,15600000.0,4.5,13571817.0,Juwanna Mann 
,16.0,45.0,537,34000000.0,8.1,,Lilyhammer             
2002.0,1.66,115.0,699,,6.6,1554566.0,Ararat 
2001.0,2.35,94.0,3583,,6.5,508867.0,Madison 
2005.0,1.85,93.0,4329,15500000.0,5.9,1181197.0,Slow Burn 
2001.0,2.35,94.0,303,15300000.0,6.6,81525.0,Wasabi 
2006.0,1.85,95.0,1120,15500000.0,6.5,7774730.0,Slither 
1984.0,1.85,105.0,3464,14000000.0,7.3,234760500.0,Beverly Hills Cop 
1990.0,1.85,103.0,7521,18000000.0,7.5,285761243.0,Home Alone 
1987.0,1.85,102.0,21499,11000000.0,5.9,167780960.0,3 Men and a Baby 
1982.0,2.35,116.0,14701,22000000.0,7.4,177200000.0,Tootsie 
1986.0,1.33,110.0,13069,15000000.0,6.9,176781728.0,Top Gun 
2000.0,2.35,120.0,129,15000000.0,7.9,128067808.0,"Crouching Tiger, Hidden Dragon "
1999.0,2.35,122.0,19078,15000000.0,8.4,130058047.0,American Beauty 
2010.0,1.85,118.0,15732,15000000.0,8.0,138795342.0,The King's Speech 
1988.0,1.85,107.0,2151,15000000.0,6.0,111936400.0,Twins 
,16.0,45.0,2380,,7.3,,Scream: The TV Series             
2008.0,2.35,102.0,30978,15500000.0,6.8,317040.0,The Yellow Handkerchief 
1985.0,1.85,154.0,2592,15000000.0,7.8,94175854.0,The Color Purple 
2009.0,2.35,103.0,213,,5.7,,Tidal Wave 
2016.0,2.35,141.0,13390,100000000.0,6.1,,Ben-Hur 
2014.0,2.35,114.0,20295,14000000.0,8.1,91121452.0,The Imitation Game 
1980.0,1.85,109.0,2419,10000000.0,6.1,69800000.0,Private Benjamin 
1980.0,1.85,124.0,2667,,7.5,79900000.0,Coal Miner's Daughter 
2010.0,1.85,94.0,20154,15000000.0,6.2,64001297.0,Diary of a Wimpy Kid 
2013.0,1.85,100.0,1949,20000000.0,6.2,71588220.0,Mama 
1978.0,2.35,101.0,4400,300000.0,7.9,47000000.0,Halloween 
1983.0,1.85,98.0,3617,15000000.0,7.4,61400000.0,National Lampoon's Vacation 
2013.0,1.85,102.0,1018,15000000.0,6.6,101978840.0,Bad Grandpa 
2006.0,1.85,94.0,486,9800000.0,7.3,56437947.0,The Queen 
1988.0,1.85,92.0,1953,15000000.0,7.5,73326666.0,Beetlejuice 
2007.0,1.85,113.0,6510,15000000.0,5.6,55184721.0,Why Did I Get Married? 
1994.0,1.85,115.0,29370,15000000.0,7.3,50003300.0,Little Women 
2012.0,2.35,95.0,11946,17000000.0,6.4,54322273.0,The Woman in Black 
2006.0,2.35,87.0,2452,15000000.0,5.0,47860214.0,When a Stranger Calls 
2002.0,1.85,88.0,3707,15000000.0,5.4,47811275.0,Big Fat Liar 
1978.0,2.35,183.0,34025,15000000.0,8.2,,The Deer Hunter 
1997.0,1.85,97.0,29252,15000000.0,7.1,43022524.0,Wag the Dog 
2003.0,2.35,94.0,3423,17000000.0,5.3,42672630.0,The Lizzie McGuire Movie 
2013.0,2.35,112.0,15800,15000000.0,6.5,42919096.0,Snitch 
2015.0,2.35,98.0,4567,15000000.0,6.2,42592530.0,Krampus 
1998.0,1.85,104.0,12170,15000000.0,6.4,40064955.0,The Faculty 
1993.0,1.85,118.0,114,,7.2,39100956.0,What's Love Got to Do with It 
1997.0,1.85,120.0,40117,10000000.0,6.9,44886089.0,Cop Land 
2001.0,1.85,99.0,15369,16000000.0,5.7,37882551.0,Not Another Teen Movie 
2012.0,1.85,109.0,27788,7000000.0,7.7,40983001.0,End of Watch 
2015.0,1.85,105.0,44037,37000000.0,5.4,20991497.0,Aloha 
2000.0,1.85,106.0,26652,15000000.0,5.6,35007180.0,The Skulls 
2014.0,2.35,123.0,14100,15000000.0,7.7,35887263.0,The Theory of Everything 
2003.0,2.35,86.0,4435,16000000.0,5.1,34308901.0,Malibu's Most Wanted 
2000.0,1.85,120.0,22383,15000000.0,6.8,33771174.0,Where the Heart Is 
1962.0,2.2,227.0,1076,15000000.0,8.4,6000000.0,Lawrence of Arabia 
2009.0,1.85,119.0,3226,15000000.0,4.9,33386128.0,Halloween II 
2014.0,2.35,115.0,4896,15000000.0,7.1,37877959.0,Wild 
2009.0,1.85,114.0,3861,15000000.0,6.6,32721635.0,The Last House on the Left 
2005.0,1.85,90.0,2666,15000000.0,6.1,31585300.0,The Wedding Date 
2002.0,2.35,94.0,5440,15000000.0,4.1,30259652.0,Halloween: Resurrection 
2010.0,2.35,106.0,18003,125000000.0,5.8,163192114.0,Clash of the Titans 
1987.0,1.85,98.0,20060,16000000.0,8.1,30857814.0,The Princess Bride 
2007.0,2.35,126.0,22745,15000000.0,7.6,30226144.0,The Great Debaters 
2011.0,2.35,100.0,34337,15000000.0,7.8,35054909.0,Drive 
2004.0,1.85,89.0,2167,15000000.0,4.6,29302097.0,Confessions of a Teenage Drama Queen 
1998.0,1.85,111.0,1450,15000000.0,6.0,29106737.0,The Object of My Affection 
2007.0,1.85,100.0,11471,15000000.0,7.0,28637507.0,28 Weeks Later 
2014.0,1.85,115.0,525,15000000.0,6.7,30127963.0,When the Game Stands Tall 
2005.0,1.85,106.0,3462,14000000.0,6.4,32645546.0,Because of Winn-Dixie 
2000.0,1.85,124.0,5135,15000000.0,7.2,27441122.0,Love & Basketball 
1997.0,1.85,107.0,2044,15000000.0,7.4,28014536.0,Grosse Pointe Blank 
2009.0,1.85,99.0,16461,15000000.0,4.8,33860010.0,All About Steve 
2000.0,1.85,90.0,608,15000000.0,4.0,26421314.0,Book of Shadows: Blair Witch 2 
1996.0,1.85,101.0,1812,15000000.0,6.2,24881000.0,The Craft 
2005.0,1.85,119.0,20391,15000000.0,7.7,23089926.0,Match Point 
2010.0,2.35,103.0,1002,15000000.0,6.7,26161406.0,Ramona and Beezus 
1993.0,2.35,134.0,12749,11500000.0,7.9,22954968.0,The Remains of the Day 
1997.0,2.35,155.0,3677,15000000.0,7.9,26384919.0,Boogie Nights 
